"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-12-31,"Penn Quarter","DC","Washington","District of Columbia","Washington",4132,467000,0.00300687285223368,0.00451710045171004,0.0345591493132477,0.0369064750438914,0.0225651825635729,"2014-12","2014-Q4",467000,0,"2014-12"
2014-12-31,"Venetia","AL","Mobile","Mobile","Mobile",4133,60000,0.0135135135135135,0.0101010101010101,0.0169491525423729,-0.0397755010621295,-0.00963569477094695,"2008-01","2008-Q1",81700,-0.265605875152999,"2004-06"
2014-12-31,"Neely Commons","AZ","Phoenix","Maricopa","Gilbert",4134,230300,-0.000434027777777778,0.0069960647135986,-0.02,0.0612282090917149,0.00699187423033187,"2005-12","2005-Q4",311900,-0.261622314844501,"2005-02"
2014-12-31,"Park Plaza South","OK","Tulsa","Tulsa","Tulsa",4135,178300,0.000561167227833895,-0.000560538116591928,0.00620767494356659,0.0142764505097175,0.0111412910024726,"2014-03","2014-Q1",179200,-0.00502232142857143,"2014-02"
2014-12-31,"Optimist Park SW","AZ","Phoenix","Maricopa","Tempe",4136,241300,0.00457951706910908,0.0100460443700293,0.0360669815371404,0.0427814556026087,0.0231710291971419,"2006-02","2006-Q1",296200,-0.185347738014855,"2005-06"
2014-12-31,"Robinson's Addition","FL","Jacksonville","Duval","Jacksonville",4137,40700,-0.00731707317073171,-0.0145278450363196,0.030379746835443,-0.0721996318709578,-0.0546565493635308,"2006-09","2006-Q3",82300,-0.50546780072904,"1998-12"
2014-12-31,"Bryn Mawr","OK","Tulsa","Tulsa","Tulsa",4138,289500,0.0140105078809107,0.0346676197283774,0.0302491103202847,0.044469628481089,0.0333661967021461,"2014-12","2014-Q4",289500,0,"2014-12"
2014-12-31,"Beaufont","VA","Richmond","Richmond City","Richmond",4139,102200,-0.011605415860735,-0.010648596321394,0.0503597122302158,-0.0258518859106757,0.00278181850703452,"2007-12","2007-Q4",129900,-0.213240954580447,"2005-03"
2014-12-31,"British Camp Farms","VA","Richmond","Richmond City","Richmond",4140,84800,-0.0128055878928987,-0.045045045045045,-0.103594080338266,-0.041284311816568,-0.0040362886822376,"2007-06","2007-Q2",120600,-0.296849087893864,"2004-09"
2014-12-31,"Catalpa Park","CO","Boulder","Boulder","Boulder",4141,637200,0.0119104335397809,0.0347515427086716,0.0648395721925134,0.0348863340118764,0.0377958511261267,"2014-12","2014-Q4",637200,0,"2014-12"
2014-12-31,"La Madera","AZ","Tucson","Pima","Tucson",4142,167100,0.00541516245487365,0.0127272727272727,0.0182815356489945,-0.00143010953643274,-0.00236277876321811,"2006-03","2006-Q1",217000,-0.229953917050691,"2004-12"
2014-12-31,"Wilson Park","MD","Baltimore","Baltimore City","Baltimore",4143,80500,-0.00371287128712871,-0.0218712029161604,0.145092460881935,-0.0271972674733285,0.0267878961336767,"2008-10","2008-Q4",100100,-0.195804195804196,"2006-07"
2014-12-31,"Lakeview Trails","AZ","Phoenix","Maricopa","Gilbert",4144,346100,0.00115707260630605,-0.00916117950186086,0.0315946348733234,0.057255764148612,0.0280334103660849,"2006-05","2006-Q2",385400,-0.10197197716658,"2005-09"
2014-12-31,"Otterbein","MD","Baltimore","Baltimore City","Baltimore",4145,336400,0.00537955768081291,0.00990693485439808,-0.0175233644859813,0.00173311265537501,0.00788169994078114,"2007-02","2007-Q1",400800,-0.160678642714571,"2005-06"
2014-12-31,"Conservatory","CO","Denver","Arapahoe","Aurora",4146,322800,0.0128647631000941,0.0470321115796302,0.14957264957265,0.0557580036371357,0.0183615251727716,"2014-12","2014-Q4",322800,0,"2014-12"
2014-12-31,"Deerwood Center","FL","Jacksonville","Duval","Jacksonville",4147,101200,0.00696517412935323,0.0295015259409969,0.142212189616253,-0.033020488204983,-0.022375922610024,"2006-08","2006-Q3",171400,-0.409568261376896,"2003-07"
2014-12-31,"Stone Meadows","WI","Madison","Dane","Town of Madison",4148,220000,0.00045475216007276,0.00548446069469835,0.0275572162540869,0.00696122909256713,0.00596376555216427,"2014-12","2014-Q4",220000,0,"2014-12"
2014-12-31,"Irving","OK","Tulsa","Tulsa","Tulsa",4149,49900,0.00402414486921529,-0.002,-0.123022847100176,-0.00972947708759864,-0.00276315039504882,"2013-11","2013-Q4",57600,-0.133680555555556,"2007-08"
2014-12-31,"Elkhorn","CA","Stockton","San Joaquin","Stockton",4150,324200,0.00933997509339975,0.0305149396058487,0.125303713988199,0.0403662973201786,-0.0225365563216837,"2006-04","2006-Q2",519200,-0.37557781201849,"2004-04"
2014-12-31,"Southwest Hillsdale","CA","San Francisco","San Mateo","San Mateo",4151,1230900,0.0140044484718675,0.0328941847780482,0.0290945573112616,0.0768891181631604,0.033506543739898,"2014-02","2014-Q1",1235900,-0.00404563476009386,"2014-02"
2014-12-31,"Old Diminion","VA","Washington","Arlington","Arlington",4152,844500,0.00416171224732461,0.0146581761384116,0.0515502428091147,0.0364753801599145,0.0249568253799932,"2014-12","2014-Q4",844500,0,"2014-12"
2014-12-31,"Fairmount","VA","Richmond","Richmond City","Richmond",4153,85500,-0.0034965034965035,0.00588235294117647,0.0351089588377724,0.0262785113143811,0.0193331338555185,"2007-08","2007-Q3",86000,-0.00581395348837209,"2007-08"
2014-12-31,"DIA","CO","Denver","Denver","Denver",4154,147900,0.0157967032967033,0.0519203413940256,0.198541329011345,0.0521579747104415,-0.00563602172690991,"2003-02","2003-Q1",167400,-0.116487455197133,"2001-03"
2014-12-31,"Leona Heights","CA","San Francisco","Alameda","Oakland",4155,668400,0.00860117700316885,0.0303684291660244,0.112516644474035,0.0462742855825704,0.00395981743667573,"2006-02","2006-Q1",706500,-0.053927813163482,"2005-03"
2014-12-31,"Highland Pines","FL","Tampa","Hillsborough","Tampa",4156,58800,0.00857632933104631,0.00512820512820513,0.0261780104712042,0.0171774256348884,-0.0388601381494489,"2007-04","2007-Q2",128000,-0.540625,"2002-08"
2014-12-31,"Gardiner Lane","KY","Louisville/Jefferson County","Jefferson","Louisville",4157,224100,0.00268456375838926,0.00855085508550855,0.00673854447439353,0.0348751851828912,0.0262178756414271,"2014-04","2014-Q2",225400,-0.00576752440106477,"2014-02"
2014-12-31,"Armory Park","AZ","Tucson","Pima","Tucson",4158,196600,-0.000508388408744281,0.0134020618556701,0.08859357696567,0.0128952146741408,0.0155431025466564,"2006-03","2006-Q1",230200,-0.145960034752389,"2005-06"
2014-12-31,"Brookwood","GA","Atlanta","Fulton","Atlanta",4159,192000,0.0201912858660999,0.0756302521008403,0.178637200736648,0.0149157147917558,-0.00526116785973063,"2006-07","2006-Q3",233000,-0.175965665236052,"2004-08"
2014-12-31,"Wesley Heights","NC","Charlotte","Mecklenburg","Charlotte",4160,216600,-0.00367985280588776,-0.00824175824175824,-0.0145586897179254,0.00774847015845737,0.0325725868926467,"2007-11","2007-Q4",231000,-0.0623376623376623,"2007-05"
2014-12-31,"Erie","OH","Youngstown","Mahoning","Youngstown",4161,27200,0.0149253731343284,0.00740740740740741,-0.108196721311475,0.0037175746814393,-0.00465782990497854,"2008-11","2008-Q4",33900,-0.1976401179941,"2003-05"
2014-12-31,"Rancho del Mar","AZ","Phoenix","Maricopa","Mesa",4162,290400,0.00449671393981321,0.0114942528735632,-0.00343170899107756,0.0309909823457712,0.0113137801773928,"2006-03","2006-Q1",393000,-0.261068702290076,"2005-04"
2014-12-31,"Fishers Creek","WA","Portland","Clark","Vancouver",4163,294200,0.000680272108843537,0.00375298532923917,0.0388418079096045,0.0273256186532647,0.0140846590814396,"2006-12","2006-Q4",327100,-0.100580862121675,"2005-09"
2014-12-31,"Forest Hill","VA","Richmond","Richmond City","Richmond",4164,262400,0.00344168260038241,0.0069071373752878,0.0793911970382559,0.0172446305517606,0.022089025368131,"2008-01","2008-Q1",264600,-0.00831443688586546,"2007-12"
2014-12-31,"Shadow Mountain","OK","Tulsa","Tulsa","Tulsa",4165,188500,0,0.00694444444444444,0.0283687943262411,0.0211151828720666,0.015705253429692,"2014-12","2014-Q4",188500,0,"2014-12"
2014-12-31,"Palmetto Park","FL","Tampa","Pinellas","Saint Petersburg",4166,51100,0.0199600798403194,0.0492813141683778,-0.0448598130841121,-0.0443198311745755,-0.0519302833536187,"2006-04","2006-Q2",105400,-0.515180265654649,"2002-03"
2014-12-31,"Slide Hill Park","CA","Sacramento","Yolo","Davis",4167,499600,0.0105177993527508,0.0365145228215768,0.0414842609964561,0.0320965247735188,0.00369697170487071,"2006-01","2006-Q1",542100,-0.0783988194060136,"2005-04"
2014-12-31,"Tempe Gardens","AZ","Phoenix","Maricopa","Tempe",4168,217600,0.0168224299065421,0.0568237008256435,0.102330293819656,0.0445378180575653,0.0200616120918902,"2006-04","2006-Q2",267400,-0.18623784592371,"2005-07"
2014-12-31,"Cedar Ridge Park","OK","Tulsa","Tulsa","Tulsa",4169,160400,0.0025,0.00880503144654088,0.0139064475347661,0.0189908906945244,0.0160423882702063,"2014-12","2014-Q4",160400,0,"2014-12"
2014-12-31,"Poets Square","AZ","Tucson","Pima","Tucson",4170,158100,0.00764818355640535,0.021978021978022,0.041501976284585,-0.00338099402996617,-0.00347472314489827,"2006-06","2006-Q2",213000,-0.257746478873239,"2004-11"
2014-12-31,"Coquina Sands","FL","Naples","Collier","Naples",4171,1047200,0.00701990576016925,0.029999016425691,0.128326688934382,0.0835833498374319,0.0204127718687996,"2006-09","2006-Q3",1196000,-0.124414715719064,"2005-06"
2014-12-31,"Thorpe-Westwood","WA","Spokane","Spokane","Spokane",4172,213000,0.00614076523382144,0.0395314787701318,0.0708898944193062,-0.00214574232864961,0.0225651825635729,"2007-06","2007-Q2",232100,-0.0822921154674709,"2006-05"
2014-12-31,"Kathleen","FL","Lakeland","Polk","Lakeland",4173,65000,0.0093167701863354,0.0124610591900312,0.188299817184644,-0.0101452966789137,-0.0124829859424969,"2008-02","2008-Q1",114300,-0.431321084864392,"2002-10"
2014-12-31,"Oak HIll","OH","Youngstown","Mahoning","Youngstown",4174,28500,-0.0104166666666667,-0.0404040404040404,-0.0952380952380952,0.00716919301552932,-0.00478395955060251,"2008-05","2008-Q2",40000,-0.2875,"2003-04"
2014-12-31,"Summer Lake","CO","Denver","Arapahoe","Aurora",4175,226100,0.0143562135486765,0.0376319412574576,0.128806789815277,0.0467762965204139,0.011937488951465,"2014-12","2014-Q4",226100,0,"2014-12"
2014-12-31,"Annandale","NJ","New York","Hunterdon","Clinton Township",4176,351100,0.00429061784897025,0.0109415490930032,0.0159143518518519,0.000913921672238249,-0.0121615722007271,"2006-03","2006-Q1",428800,-0.181203358208955,"2004-01"
2014-12-31,"Coulwood East","NC","Charlotte","Mecklenburg","Charlotte",4177,110400,0.00363636363636364,0.0193905817174515,0.102897102897103,0.0137761775086107,-0.00663533734468069,"2007-09","2007-Q3",131400,-0.159817351598174,"2002-01"
2014-12-31,"Oregon Hill","VA","Richmond","Richmond City","Richmond",4178,208000,0.00337674867342016,0.00726392251815981,0.00775193798449612,-0.00248142017410347,0.0176581371749895,"2008-01","2008-Q1",219700,-0.0532544378698225,"2007-05"
2014-12-31,"South Hampton","TN","Nashville","Davidson","Nashville",4179,269600,0.00822737471952132,0.0239270793771364,0.0585001963093836,0.0267181354257999,0.0211442835718516,"2014-12","2014-Q4",269600,0,"2014-12"
2014-12-31,"Belmont Park","CA","Los Angeles","Los Angeles","Long Beach",4180,952800,0.00644343509031372,0.0192554557124519,0.0552663639384206,0.0288244329439122,0.0102529671978182,"2006-02","2006-Q1",1057000,-0.0985808893093661,"2005-09"
2014-12-31,"Optimist Park NW","AZ","Phoenix","Maricopa","Tempe",4181,240100,0.00628667225481978,0.0173728813559322,0.059576345984113,0.0470387574683893,0.0238409196335794,"2006-04","2006-Q2",290800,-0.174346629986245,"2005-07"
2014-12-31,"University Park","OK","Tulsa","Tulsa","Tulsa",4182,85400,-0.00582072176949942,-0.0183908045977011,-0.101997896950578,0.00595989766875005,0.00667923204253884,"2013-01","2013-Q1",101800,-0.161100196463654,"2011-01"
2014-12-31,"Union Square","MD","Baltimore","Baltimore City","Baltimore",4183,157800,-0.0056710775047259,-0.0277264325323475,-0.0204841713221601,0.000889568061216206,,"2008-06","2008-Q2",184400,-0.144251626898048,
2014-12-31,"Eastlake Trails","CA","San Diego","San Diego","Chula Vista",4184,495100,0.00405597241938755,0.0149651496514965,0.0214565710748917,0.056464302552184,-0.0228890631856221,"2005-10","2005-Q4",649800,-0.23807325330871,"2004-02"
2014-12-31,"Foothill Square","CA","San Francisco","Alameda","Oakland",4185,340100,0.0173496859108585,0.074905183312263,0.256372367934983,0.0966710275200326,-0.0121440392289716,"2006-12","2006-Q4",497600,-0.316519292604502,"2004-05"
2014-12-31,"Old North Knoxville","TN","Knoxville","Knox","Knoxville",4186,95800,0,0.00842105263157895,0.0573951434878587,0.00316128542414651,0.030121737140349,"2014-12","2014-Q4",95800,0,"2014-12"
2014-12-31,"Camphor","FL","Lakeland","Polk","Lakeland",4187,87700,0.0034324942791762,0.0138728323699422,0.0440476190476191,-0.0187390595531235,-0.0128414640593046,"2006-09","2006-Q3",151400,-0.420739762219287,"2003-12"
2014-12-31,"Carbondale","OK","Tulsa","Tulsa","Tulsa",4188,56100,0.0035778175313059,0.02,0.0126353790613718,0.00470013485968912,0.0111740470484278,"2013-04","2013-Q2",56900,-0.0140597539543058,"2013-01"
2014-12-31,"Oak Haven","FL","Jacksonville","Duval","Jacksonville",4189,102300,-0.00389483933787731,-0.0115942028985507,0.0601036269430052,-0.0366535275762171,-0.0162406826105299,"2006-11","2006-Q4",151300,-0.323859881031064,"2003-12"
2014-12-31,"Glacier Ridge","WI","Madison","Dane","Town of Madison",4190,236400,0.00127064803049555,0.00853242320819113,0.031413612565445,0.0111955147714162,0.00850664738334261,"2014-12","2014-Q4",236400,0,"2014-12"
2014-12-31,"Optimist Park SE","AZ","Phoenix","Maricopa","Tempe",4191,255600,0.00669554942890902,0.0224,0.0256821829855538,0.0491310867514534,0.0226051976370623,"2006-04","2006-Q2",314300,-0.186764237989182,"2005-07"
2014-12-31,"Grixdale","MI","Detroit","Wayne","Detroit",4192,36500,-0.0135135135135135,-0.0240641711229947,0.0488505747126437,-0.0156735533903783,-0.0596296892879106,"1996-11","1996-Q4",75900,-0.519104084321476,
2014-12-31,"Palomar","FL","Orlando","Orange","Orlando",4193,302900,0.00631229235880399,0.00832223701731025,0.0309734513274336,0.0344600162550208,0.00186784104885085,"2006-05","2006-Q2",392900,-0.229065920081446,"2005-02"
2014-12-31,"Patterson Place","MD","Baltimore","Baltimore City","Baltimore",4194,175800,0.00514579759862779,0.00918484500574053,0.0310850439882698,0.0232693711116077,,"2014-12","2014-Q4",175800,0,"2014-12"
2014-12-31,"Phoenix","FL","Jacksonville","Duval","Jacksonville",4195,45800,0.0155210643015521,0.0776470588235294,0.12807881773399,-0.0397583853710748,-0.0428925143115398,"2007-06","2007-Q2",82800,-0.446859903381642,"1999-03"
2014-12-31,"Hunting Ridge","MD","Baltimore","Baltimore City","Baltimore",4196,189800,0.0063626723223754,0.0171489817792069,-0.0266666666666667,-0.0349926268820016,0.00175550380500455,"2008-03","2008-Q1",256700,-0.260615504479938,"2005-01"
2014-12-31,"Calico Ridge","NV","Las Vegas","Clark","Henderson",4197,312600,0.0155945419103314,0.0289664252797893,0.101479915433404,0.0421458962363939,-0.0280547659031496,"2006-04","2006-Q2",492100,-0.364763259500102,"2004-03"
2014-12-31,"Neely Farms","AZ","Phoenix","Maricopa","Gilbert",4198,221900,0.00407239819004525,0.0118559051527588,0.0311338289962825,0.056226287312237,0.0132146174134502,"2005-12","2005-Q4",293900,-0.244981286151752,"2005-04"
2014-12-31,"Summit","AZ","Phoenix","Maricopa","Mesa",4199,229200,0.00747252747252747,0.0141592920353982,-0.055234954657873,0.026810216084221,0.0063226195618602,"2006-03","2006-Q1",319500,-0.282629107981221,"2005-02"
2014-12-31,"Fulton Heights","MI","Grand Rapids","Kent","Grand Rapids",4200,145300,0.0104311543810848,0.0290368271954674,0.0707442888725129,0.0400453041878119,0.00820420331707616,"2014-12","2014-Q4",145300,0,"2014-12"
2014-12-31,"Emerald Isle","CA","Los Angeles","Los Angeles","Glendale",4201,1193600,0.0115254237288136,0.0250772930264514,0.146589817483189,0.0403506481775795,0.0255223396827438,"2014-12","2014-Q4",1193600,0,"2014-12"
2014-12-31,"Lacy Park","OK","Tulsa","Tulsa","Tulsa",4202,49300,0.020703933747412,0.0511727078891258,0.115384615384615,0.0216182408955319,0.0132959742762528,"2014-12","2014-Q4",49300,0,"2014-12"
2014-12-31,"Washington Park","GA","Atlanta","Fulton","Atlanta",4203,45100,-0.00221238938053097,0.00669642857142857,-0.129343629343629,-0.106508815298721,-0.0929222038486314,"2005-10","2005-Q4",132100,-0.658591975775927,
2014-12-31,"Peachtree Park","GA","Atlanta","Fulton","Atlanta",4204,565400,0.00497689299680057,0.0141704035874439,0.0487850120571323,0.0404560542877117,0.0224567316830333,"2014-12","2014-Q4",565400,0,"2014-12"
2014-12-31,"Polar Rock","GA","Atlanta","Fulton","Atlanta",4205,43300,-0.00688073394495413,-0.0377777777777778,-0.0377777777777778,-0.0959472988161158,-0.0624306643383315,"2005-07","2005-Q3",95500,-0.546596858638743,
2014-12-31,"Colonialtown South","FL","Orlando","Orange","Orlando",4206,247400,0.00283745439805432,0.0102082482645978,0.0536626916524702,0.0452384956571483,0.00154909101608136,"2006-03","2006-Q1",317600,-0.22103274559194,"2005-01"
2014-12-31,"Oakmont","CA","Los Angeles","Los Angeles","Glendale",4207,1196500,0.0117537628953154,0.0326227668939329,0.170171149144254,0.0495054428400545,0.0270515481111542,"2014-12","2014-Q4",1196500,0,"2014-12"
2014-12-31,"Beverly Woods","IL","Chicago","Cook","Chicago",4208,205300,0.0039119804400978,0.0188585607940447,0.0265,0.0143321997503252,-0.00451328822668384,"2007-11","2007-Q4",264400,-0.223524962178517,"2004-11"
2014-12-31,"Edgewood","FL","Jacksonville","Duval","Jacksonville",4209,50400,-0.0078740157480315,-0.0194552529182879,0.172093023255814,-0.0550672881464945,-0.0388418078542284,"2007-02","2007-Q1",91900,-0.451577801958651,"1999-12"
2014-12-31,"Layman - Van Acre","OK","Tulsa","Tulsa","Tulsa",4210,63900,0.00156739811912226,0.00947867298578199,0.0424143556280587,0.00379877989210708,0.00598252515647602,"2007-11","2007-Q4",64900,-0.0154083204930663,"2007-07"
2014-12-31,"Arcadia","MD","Baltimore","Baltimore City","Baltimore",4211,171900,-0.00578368999421631,0.000582072176949942,-0.0772946859903382,-0.0333773451413923,0.00981769406230826,"2008-03","2008-Q1",218200,-0.212190650779102,"2005-07"
2014-12-31,"Lake Euclid","FL","Tampa","Pinellas","Saint Petersburg",4212,107600,0.0112781954887218,0.0326295585412668,0.200892857142857,0.0400925874831992,-0.00842507076843924,"2006-09","2006-Q3",155800,-0.309370988446727,"2004-07"
2014-12-31,"Sunrise Intracoastal","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",4213,240400,0.0474945533769063,0.109367789570835,0.0553116769095698,0.0592238410488122,-0.0132489881908041,"2005-12","2005-Q4",343600,-0.30034924330617,"2004-06"
